ICM_ID,max_annual_stage,ave_annual_stage,ave_stage_summer,var_stage_summer,ave_annual_salinity,ave_salinity_summer,sal_2wk_max,ave_tmp,ave_tmp_summer,openwater_sed_accum,marsh_int_sed_accum,marsh_edge_sed_accum,tidal_prism_ave,ave_sepmar_stage,ave_octapr_stage,marsh_edge_erosion_rate,ave_annual_tss,stdev_annual_tss,totalland_m2
133.0000,0.6527,0.1540,0.2220,0.0006,0.3275,0.2771,1.2730,18.3294,26.3823,66996.1250,9.1865,9999999.0000,681732.3125,0.1069,0.0763,0.2930,39.2724,18.0076,7439957.0000
134.0000,1.1900,0.6589,0.6958,0.1266,0.2041,0.2061,0.2062,17.9671,26.2545,26351.9863,2981.3049,12.0713,6566154.0000,0.5710,0.4451,0.0000,47.4066,30.5088,16219078.0000
135.0000,0.2190,0.1104,0.1788,0.0007,0.4470,0.2873,2.1957,18.6622,26.2825,185.7839,422.7009,499.2339,5738828.0000,0.0691,0.0453,2.1479,48.8942,26.2055,9239985.0000
136.0000,0.5209,0.1975,0.2876,0.0054,0.1366,0.1344,0.1791,20.4223,27.0813,471.3043,48.7988,0.0505,537666.5625,0.1352,0.0975,0.0000,9.8984,3.6136,58733590.2500
137.0000,0.2829,0.1703,0.2324,0.0008,0.5777,0.4051,2.8999,18.8060,26.6933,2661.4993,0.0000,1.6483,607985.8750,0.1262,0.0898,0.0000,32.1761,14.8624,4779336.0000
138.0000,0.3409,0.2112,0.2671,0.0017,0.3296,0.2540,1.4240,19.5412,27.4270,2810.2803,55.9433,2.9274,2095658.1250,0.1670,0.1203,0.4636,33.1868,18.1017,10471452.5000
139.0000,0.2838,0.1694,0.2327,0.0008,0.5292,0.2862,3.3286,18.2479,26.2948,70728.0234,44.7929,9999999.0000,620860.8125,0.1240,0.0888,0.3963,45.9239,27.7868,6166199.0000
140.0000,0.1998,0.0877,0.1551,0.0009,21.1037,18.7044,28.1599,20.1006,20.8718,10740.7822,0.0000,0.0000,40282884.0000,0.0483,0.0308,0.0000,6.4499,5.6951,0.0000
141.0000,0.3207,0.1767,0.2391,0.0021,0.5497,0.4977,1.9713,17.8763,25.6290,116611.0703,1551.8916,228.8896,1484077.8750,0.1267,0.0966,0.0000,52.8648,29.8415,1841027.7500
142.0000,0.3269,0.2014,0.2588,0.0014,0.3726,0.2671,1.9197,19.1499,27.0850,10818.7256,10.2906,2.0703,1252533.6250,0.1569,0.1132,0.5329,39.3301,23.2715,9937219.0000
143.0000,0.3712,0.1006,0.1613,0.0004,2.5409,1.9503,6.6075,19.8435,25.3796,38.7317,216.9476,415.2833,2112093.0000,0.0604,0.0440,0.0000,42.4755,26.9450,4522020.0000
144.0000,0.8543,0.2838,0.3261,0.0081,0.3702,0.2604,2.0965,18.4048,26.5271,56657.0859,615.8959,1031.8502,724590.0000,0.2394,0.1792,0.9921,50.1522,30.7109,6852643.0000
145.0000,0.9477,0.5699,0.5938,0.0823,0.3431,0.2382,2.0350,18.0247,26.1958,525018.0625,37036.5273,9999999.0000,1233660.2500,0.5062,0.3947,0.0000,69.2920,48.3771,5105067.8750
146.0000,0.3208,0.1766,0.2391,0.0021,0.7817,0.7022,2.7199,17.9673,25.4958,54363.9219,1676.0244,270.2143,1538604.2500,0.1264,0.0964,0.0000,54.1517,30.5307,2627951.5000
147.0000,0.8615,0.1070,0.1722,0.0005,8.9900,9.1411,19.6373,19.6462,21.7688,28590.8301,1456.1083,539.5049,6659691.0000,0.0669,0.0454,3.3377,23.1804,16.8121,4938407.0000
148.0000,0.9758,0.5790,0.6060,0.0893,0.3429,0.2298,2.0976,17.9380,26.1095,529062.9375,6319.8315,9999999.0000,1251611.5000,0.5110,0.4004,0.0000,70.6189,49.3502,5988400.0000
149.0000,0.1988,0.1070,0.1680,0.0004,2.3653,1.8365,6.1734,19.6363,25.4584,0.8590,1630.5715,23.6570,4654250.0000,0.0658,0.0483,0.0000,46.4656,28.9845,2645494.0000
150.0000,0.5233,0.1967,0.2870,0.0054,0.1776,0.1774,0.1919,20.6322,27.1983,93.0455,110.1193,2.9874,52826440.0000,0.1342,0.0969,2.6995,14.9067,5.9603,9592112.0000
151.0000,0.6720,0.1211,0.1868,0.0003,1.1626,1.1353,5.1233,18.4652,24.0021,71931.9297,1166.3735,162.5461,3786399.5000,0.0784,0.0554,0.0000,40.7875,27.8121,4630980.0000
152.0000,1.2198,0.6746,0.7116,0.1352,0.2039,0.2055,0.2054,17.8626,26.1527,70450.4062,1445.1818,20.8059,2897220.5000,0.5846,0.4562,0.5784,51.2960,33.5584,9838524.0000
153.0000,0.2201,0.1119,0.1805,0.0007,0.4535,0.2905,2.1051,18.5819,26.2841,47464.7734,92.8526,9999999.0000,748370.6875,0.0702,0.0463,0.4531,38.8567,17.4270,5606046.8750
154.0000,0.3099,0.1259,0.1821,0.0006,2.7339,1.7521,4.8420,21.9387,27.6186,367.2009,0.0000,1.7767,301689.5625,0.0881,0.0601,0.0000,8.2852,5.0054,3699252.0000
155.0000,0.4415,0.2776,0.3263,0.0052,0.2050,0.1966,0.3400,19.7741,27.6574,949.1027,522.3063,0.6452,6951439.5000,0.2315,0.1684,0.2281,30.8862,16.5119,21795976.0000
156.0000,0.2081,0.1099,0.1768,0.0004,1.6794,1.5973,6.7659,19.2486,22.6291,14006.7744,1327.6818,187.4187,15692760.0000,0.0680,0.0468,0.0000,32.2113,23.2774,13143092.0000
157.0000,0.3581,0.1986,0.2624,0.0031,0.4387,0.3977,1.5312,17.8891,25.6755,52344.2969,0.9501,0.3715,7862511.5000,0.1457,0.1111,0.0000,70.9373,40.6583,4389964.0000
158.0000,0.8398,0.1006,0.1600,0.0004,2.5369,1.9185,6.6592,19.9544,25.4237,17.7541,415.3083,9999999.0000,670617.6875,0.0614,0.0444,0.5459,41.1602,25.8650,1907372.0000
159.0000,0.9633,0.5704,0.5964,0.0863,0.3577,0.2402,2.2026,18.3243,26.4555,21628.7168,71.2794,9999999.0000,1198577.5000,0.5039,0.3928,0.0000,33.8314,17.2089,4101304.0000
160.0000,0.2359,0.1405,0.2061,0.0004,0.6096,0.5758,2.5013,17.9110,24.8929,161691.3594,2043.5815,395.1767,4256357.5000,0.0952,0.0693,0.0000,64.2684,36.5652,9515655.0000
161.0000,0.8505,0.1479,0.2058,0.0008,1.6724,1.4803,5.1001,18.4622,25.1527,64207.0234,1860.3450,404.9922,2812782.5000,0.1044,0.0780,0.8032,46.0367,26.6834,6487774.0000
162.0000,0.9442,0.5695,0.5915,0.0818,0.3408,0.2352,1.9957,18.2435,26.3952,47050.5117,41.1407,9999999.0000,1232113.7500,0.5072,0.3951,0.0000,35.8229,18.1184,1244209.0000
163.0000,0.9748,0.5792,0.6053,0.0889,0.3552,0.2354,2.1646,18.3497,26.4579,18734.7461,0.0000,0.0000,1224064.7500,0.5119,0.3994,0.0000,33.6133,16.9604,0.0000
164.0000,0.3431,0.1060,0.1655,0.0003,3.3476,2.1905,7.7598,21.6437,26.7414,299.7097,0.0000,93.5661,399573.0000,0.0657,0.0477,0.0000,8.3222,4.8732,4100565.0000
165.0000,0.5923,0.3372,0.3757,0.0121,0.2994,0.2199,1.3700,19.7129,27.6213,49.0396,2503.0847,0.1847,692465.5625,0.2917,0.2149,0.0000,34.5616,17.6067,5332768.0000
166.0000,0.5630,0.3345,0.3797,0.0121,0.2074,0.1994,0.2178,19.2205,27.3011,2733.2749,1274.7844,1.3753,4855621.5000,0.2836,0.2100,1.0019,33.3250,17.4720,13206112.0000
167.0000,0.1906,0.0978,0.1591,0.0004,4.2205,2.9356,8.5734,21.3741,26.0897,2322.2969,0.0000,101.7757,841402.6250,0.0572,0.0418,0.0000,10.7284,6.4857,4777337.0000
168.0000,0.1913,0.0981,0.1594,0.0004,2.8599,2.1974,7.1577,20.1166,25.3455,2.3895,1057.7272,768.1218,4221280.0000,0.0575,0.0419,0.0000,38.0570,23.6860,617398.0000
169.0000,0.2773,0.1550,0.2169,0.0011,0.9373,0.8234,3.4494,18.0496,25.3814,40914.6914,63.8287,26.7076,5437075.0000,0.1081,0.0814,0.0000,63.8900,36.3257,2095109.0000
170.0000,0.3480,0.1352,0.1865,0.0004,3.9185,3.0461,4.8122,22.6163,22.8889,202.5713,0.0000,0.0000,284800.0625,0.0967,0.0685,0.0000,6.9166,2.8191,0.0000
171.0000,0.9604,0.3387,0.3813,0.0124,0.2014,0.2001,0.2129,18.7703,26.9923,10421.1680,864.0659,2.5179,2274954.5000,0.2893,0.2139,0.8817,34.5002,18.3335,7865000.0000
172.0000,1.5116,0.8355,0.8749,0.2339,0.2048,0.2064,0.2050,17.6741,25.9458,638468.1875,1139.9733,39.3887,1991559.7500,0.7256,0.5697,0.0000,78.8858,54.1981,10045593.7500
173.0000,1.2564,0.6939,0.7311,0.1462,0.2131,0.2060,0.2050,17.7866,26.0411,84979.5469,1701.1134,54.3642,2364991.0000,0.6014,0.4699,0.0000,66.4180,44.5877,11271799.0000
174.0000,0.2729,0.1343,0.1865,0.0004,4.0114,2.8192,7.6979,22.1157,26.3374,203.4556,0.0000,4.0748,283259.5312,0.0952,0.0676,0.0000,6.9312,3.3112,744143.0000
175.0000,0.1935,0.1051,0.1655,0.0003,3.8699,2.5987,8.7685,21.7148,26.6487,247.4715,0.0000,23.8300,399037.5312,0.0641,0.0467,0.0000,8.1887,5.2102,707890.0000
176.0000,0.1914,0.0978,0.1594,0.0004,4.4989,3.7250,9.4802,20.0563,24.7730,6.5510,1882.9869,248.3894,5041198.0000,0.0571,0.0416,6.4754,34.6420,22.0696,179957.0000
177.0000,0.3112,0.1076,0.1672,0.0003,1.9459,1.1929,4.3540,21.5517,26.5532,1177.7043,181.4213,1.9459,835863.4375,0.0674,0.0485,1.0937,8.0182,4.2147,9788038.5000
178.0000,0.5647,0.3203,0.3626,0.0098,0.2019,0.1903,0.3268,21.2666,28.5706,551.6235,175.3345,0.0004,653470.7500,0.2739,0.2007,0.0000,18.1088,11.0711,3470554.1250
179.0000,0.6783,0.1398,0.1910,0.0006,2.3312,1.3037,6.4008,21.7916,28.1500,-0.1325,0.0000,0.0034,293134.0000,0.1005,0.0720,0.0000,15.0533,9.0332,2490377.0000
180.0000,1.2313,0.6849,0.7192,0.1375,0.2085,0.2086,0.2113,18.2454,26.4589,26974.7969,5488.3599,1.5018,2671815.0000,0.5964,0.4645,0.0000,34.2134,18.1012,9175591.0000
181.0000,0.1910,0.0977,0.1591,0.0004,3.0504,2.3059,7.1841,20.4462,25.5573,145.8754,1197.9386,609.5907,2008763.8750,0.0571,0.0417,0.0000,33.4348,22.1574,1385677.0000
182.0000,0.2344,0.1373,0.2021,0.0004,0.5772,0.5213,2.3349,17.9667,24.9699,55951.2969,0.0000,0.0000,4796793.5000,0.0920,0.0676,0.0000,80.2606,42.3453,0.0000
183.0000,0.1905,0.0976,0.1587,0.0004,4.9193,3.4064,10.0236,21.2289,25.6135,92.6325,316.1181,336.5690,2613011.2500,0.0571,0.0417,0.9787,14.7139,8.2003,3780669.5000
184.0000,0.3241,0.1543,0.2112,0.0015,2.2103,1.3575,7.2823,20.7006,27.0736,586.5956,279.2956,0.1265,673146.5625,0.1091,0.0825,0.0000,16.5028,10.5000,5887675.7500
185.0000,0.5148,0.3111,0.3576,0.0089,0.2069,0.2017,0.2568,19.3893,27.4204,1123.7015,249.6531,2.4141,2310203.2500,0.2623,0.1931,0.9611,32.3765,17.0393,7634762.0000
186.0000,0.4500,0.2433,0.3052,0.0024,0.1965,0.2000,0.2208,21.1571,28.0496,495.7039,106.9679,0.0359,2113942.7500,0.2001,0.1350,0.2680,13.9148,8.2362,16695155.0000
187.0000,0.2249,0.1319,0.1976,0.0003,1.1480,1.1892,5.3657,18.2397,24.1880,92524.3438,1769.6111,550.2297,7342927.5000,0.0874,0.0631,3.8482,56.1142,35.6262,12482102.0000
188.0000,0.1938,0.0993,0.1612,0.0004,4.6874,3.9986,9.1499,19.5748,24.0828,4.8305,1817.6071,54.7572,11491405.0000,0.0585,0.0425,1.6187,34.1720,22.5361,7412904.0000
189.0000,0.1962,0.0916,0.1582,0.0006,20.7858,18.7193,28.0558,20.0241,20.9769,-0.1341,0.0000,0.0000,18903822.0000,0.0511,0.0345,22.5288,9.9853,7.7612,0.0000
190.0000,0.2284,0.1174,0.1792,0.0006,2.9887,1.7343,10.0027,20.8862,26.6250,825.3823,252.1049,0.4616,1050173.5000,0.0731,0.0554,0.7184,14.9654,9.8281,11172025.0000
191.0000,0.2662,0.1491,0.2094,0.0009,1.9221,1.6973,5.8216,18.3747,24.9715,45266.4531,2400.9272,598.3719,4615374.5000,0.1038,0.0779,5.3523,54.1130,32.8253,6848590.0000
192.0000,0.2651,0.1484,0.2100,0.0009,1.2924,1.1494,4.9466,18.2203,24.9437,27806.8652,3450.6345,1058.8549,5908212.0000,0.1024,0.0769,7.4430,63.0282,36.2396,1802686.0000
193.0000,0.3074,0.1590,0.2171,0.0018,2.0759,1.2015,6.6310,20.7847,27.3180,563.5153,0.0000,37.1369,378687.1875,0.1118,0.0854,0.0000,16.3304,11.0331,5339337.8750
194.0000,0.2341,0.1360,0.2001,0.0005,0.4828,0.3860,1.9163,18.1171,24.9243,22480.2500,56.8027,11.4719,8504790.0000,0.0909,0.0671,0.0000,78.4081,44.9308,647950.0000
195.0000,0.1909,0.0976,0.1590,0.0004,4.2184,3.3707,9.4534,20.3450,24.9083,1.2579,0.0000,0.0000,4750586.5000,0.0570,0.0416,0.2742,30.5745,18.9783,0.0000
196.0000,0.3065,0.1587,0.2171,0.0018,2.1884,1.3844,7.1255,20.4885,27.0018,2372.6279,634.1683,1.1454,1062121.8750,0.1114,0.0852,0.0000,18.4851,11.4305,1343819.5000
197.0000,0.1977,0.1087,0.1688,0.0003,4.7408,3.3748,12.3611,21.2123,25.9163,969.6558,392.8612,6.8517,3938744.7500,0.0674,0.0494,3.0370,11.2956,6.5948,12088778.0000
198.0000,0.1974,0.1087,0.1687,0.0003,4.3458,3.1057,11.1875,21.2685,25.9885,511.3687,479.3429,3.8476,3288274.5000,0.0676,0.0495,2.2024,11.2404,6.4653,7780223.0000
199.0000,0.4991,0.2001,0.2644,0.0062,0.1204,0.1016,0.1600,20.9728,27.7366,235.3293,273.5067,0.0002,2552011.7500,0.1383,0.1127,0.0000,8.6799,5.5619,89118214.0000
200.0000,0.3480,0.0979,0.1584,0.0004,4.9253,3.6699,10.2741,20.8041,25.0330,0.1361,1815.0646,52.7613,3789531.7500,0.0579,0.0421,0.0000,21.5683,12.6383,663094.0000
201.0000,0.5531,0.3318,0.3736,0.0110,0.1943,0.2026,0.2093,20.8332,28.2676,564.9344,518.7825,0.0155,881232.1250,0.2840,0.2093,0.0000,20.3441,14.1731,8444282.2500
202.0000,0.5564,0.3192,0.3623,0.0096,0.1821,0.1901,0.2311,21.5262,28.9985,390.3531,37.0172,0.0003,653411.7500,0.2721,0.1994,0.0000,14.0578,8.6132,5134673.0000
203.0000,0.4974,0.2381,0.3107,0.0046,0.1227,0.1242,0.1715,20.8731,27.8424,251.5494,26.7579,207449.6406,495212.7500,0.1881,0.1309,0.0000,8.4190,4.5087,26861280.1250
204.0000,0.1905,0.0974,0.1587,0.0004,5.5887,3.9717,11.1359,21.2261,25.4692,35.7925,822.4357,57.4309,2778857.2500,0.0568,0.0415,0.9718,14.1156,7.5300,606482.0000
205.0000,0.1905,0.0975,0.1587,0.0004,5.6916,4.1090,11.3173,21.0726,25.1836,38.5883,373.7002,568.1662,2881899.7500,0.0570,0.0416,1.1619,16.1658,9.5502,804100.0000
206.0000,0.2493,0.1418,0.2038,0.0006,0.8344,0.6940,3.4891,18.2298,24.9081,12013.2900,17.3894,9.8461,6425307.0000,0.0968,0.0721,0.0000,66.7939,38.3099,1341840.0000
207.0000,0.4875,0.2091,0.2666,0.0067,0.8913,0.6254,3.0037,19.6801,27.1129,679.1257,0.0000,33.4276,450415.0000,0.1540,0.1213,0.0000,22.9526,14.1075,15358432.0000
208.0000,0.3063,0.1590,0.2170,0.0018,2.2795,1.4699,7.4064,20.5369,26.9822,1529.7346,518.9196,1.6700,2268288.2500,0.1120,0.0856,0.0000,17.8925,11.0585,7294920.0000
209.0000,0.4496,0.2438,0.3057,0.0024,0.1897,0.1926,0.2154,21.2680,28.5899,367.6364,59.9551,0.0063,2110756.5000,0.2004,0.1352,0.0000,13.2890,5.8322,9398203.0000
210.0000,0.4024,0.1887,0.2495,0.0045,0.1244,0.1145,0.2011,20.4371,27.5462,301.9384,24.9912,0.0011,1026336.0000,0.1339,0.1059,0.0000,11.5150,8.0171,39192164.5000
211.0000,0.2236,0.1303,0.1950,0.0003,0.6646,0.6000,3.1149,18.0680,24.5711,40742.0156,0.0000,0.0000,6830841.0000,0.0861,0.0627,0.0000,77.9344,42.9583,0.0000
212.0000,0.5220,0.1883,0.2483,0.0044,0.1917,0.1870,0.3466,19.3501,27.1338,6347.2251,256.7663,0.7212,4330807.5000,0.1344,0.1061,0.9303,26.7825,16.0241,79303380.0000
213.0000,0.5918,0.5242,0.5508,0.0001,0.2157,0.2138,0.2271,18.4670,26.5969,24466.3086,78.2865,22.0855,1052122.2500,0.5105,0.3243,0.0000,31.1194,13.3438,33937652.1250
214.0000,0.4785,0.2100,0.2677,0.0069,0.5439,0.4013,1.6314,19.1903,26.9196,5496.6948,0.0000,65.3395,926860.6875,0.1544,0.1221,0.0000,26.5096,15.5930,29365267.2500
215.0000,0.5285,0.2090,0.2957,0.0054,0.2175,0.2204,0.2458,19.0633,26.9997,269.1414,0.1300,0.0011,634171.5000,0.1478,0.1068,0.0000,7.6794,10.3666,133325053.7500
216.0000,0.3067,0.1587,0.2172,0.0018,2.1765,1.3743,7.0754,20.4275,26.9669,618.2063,570.7123,0.0197,2593363.5000,0.1114,0.0852,0.0000,19.3181,11.9538,5041693.0000
217.0000,0.1903,0.0967,0.1582,0.0004,5.8459,5.1726,13.3638,20.2317,23.9010,-0.1356,681.3907,324.5356,12336948.0000,0.0562,0.0409,1.1639,25.2712,16.4987,3004116.0000
218.0000,0.3146,0.1612,0.2202,0.0021,1.7873,1.1933,6.3244,19.8721,26.7896,2051.9573,747.0167,1.5930,1209836.1250,0.1129,0.0868,7.1495,23.0352,13.5814,2483134.0000
219.0000,0.3234,0.1649,0.2243,0.0024,1.6046,1.0809,5.6475,19.6670,26.7520,2235.1704,515.7836,1293798.8750,394611.5312,0.1155,0.0893,1.8797,22.8629,13.9018,3855024.0000
220.0000,0.1902,0.0966,0.1581,0.0004,6.5010,4.8736,12.4487,20.8959,24.5011,-0.1309,0.0000,0.0000,6996524.0000,0.0560,0.0409,2.0985,16.6624,9.9174,900.0000
221.0000,0.1898,0.0826,0.1491,0.0007,21.1933,19.0931,28.3592,20.0825,20.8678,0.2012,0.0000,0.0000,56511180.0000,0.0427,0.0284,0.0000,7.4703,5.5403,0.0000
222.0000,0.3116,0.0982,0.1587,0.0004,7.6916,5.8006,15.1972,21.0370,24.6507,74.4662,1951.8315,14.1301,6936688.0000,0.0582,0.0424,0.7619,12.3405,7.2292,1780042.0000
223.0000,0.5405,0.2769,0.3348,0.0203,0.2759,0.2351,0.3921,18.4626,26.6322,1123.1946,519.2095,23.1721,617361.4375,0.2112,0.1712,0.0000,43.2352,30.6924,24670271.7500
224.0000,0.1829,0.0859,0.1485,0.0004,13.2909,11.5477,21.4104,19.5444,22.2837,599.4672,0.0000,0.0000,21838312.0000,0.0464,0.0331,0.0000,26.9197,18.1470,0.0000
225.0000,0.4004,0.2060,0.2639,0.0065,0.7392,0.5710,2.6630,19.0134,26.6396,2109.6978,1218.6199,0.1045,1708385.3750,0.1512,0.1197,1.2650,27.6202,17.0897,8970020.5000
226.0000,0.2067,0.1099,0.1707,0.0004,3.8261,2.7120,12.1195,20.7134,26.0748,1349.6407,252.7410,5.4819,3450965.7500,0.0675,0.0506,2.0619,16.6552,10.5076,18606836.0000
227.0000,0.7113,0.1169,0.1768,0.0006,3.3868,2.3403,11.0723,20.5988,26.3823,1522.5208,154.2829,1.1574,1779809.6250,0.0743,0.0558,1.0434,17.2122,11.0261,26006291.5000
228.0000,0.7947,0.5836,0.5930,0.0253,0.2050,0.2055,0.2104,18.3142,26.2177,67080.8359,656.0540,9999999.0000,1174605.8750,0.5535,0.3929,0.0000,34.3007,16.5655,7073705.0000
229.0000,0.7954,0.5783,0.5899,0.0251,0.1881,0.1890,0.1891,21.0070,21.0716,500.8244,0.3099,0.0007,1164393.1250,0.5468,0.3885,0.0000,15.7286,2.7992,2890799.0000
230.0000,0.5293,0.2558,0.3247,0.0038,0.1603,0.1757,0.2186,19.7051,27.4809,636.2563,0.0000,0.0000,631923.7500,0.2078,0.1422,0.0000,21.5293,8.9009,25751878.2500
231.0000,0.5220,0.1079,0.1671,0.0004,5.4934,4.1209,14.2145,21.0645,25.4680,1054.7444,549.0050,19.3757,5811169.5000,0.0672,0.0496,2.5268,12.1151,7.4653,12736122.0000
232.0000,0.5916,0.5248,0.5510,0.0001,0.1630,0.1287,0.2181,22.0940,29.4290,196.2512,1.3890,0.0006,1055193.5000,0.5108,0.3249,0.0000,6.8140,2.5685,17407794.0000
233.0000,0.1893,0.0958,0.1572,0.0004,6.0473,4.4602,12.3773,20.7848,23.5343,-0.1322,224.4192,129.6547,7361220.5000,0.0555,0.0405,0.0000,12.8137,8.0680,2083808.0000
234.0000,0.4220,0.1654,0.2250,0.0025,1.4820,1.0765,5.3818,19.4459,26.6301,1800.8726,758.4321,1.2355,1669426.0000,0.1157,0.0901,3.0483,25.1924,16.4883,12291772.5000
235.0000,0.6762,0.3417,0.4000,0.0401,0.2374,0.2376,0.3928,17.8994,26.1670,280813.6250,11457.7275,125.7479,2877126.5000,0.2656,0.2181,0.0000,71.4149,51.8022,2980257.5000
236.0000,0.5237,0.2100,0.2981,0.0052,0.2125,0.1670,0.2168,18.4833,26.4045,86906.9844,122.9617,1.6805,466580.2188,0.1498,0.1069,0.0000,20.9872,8.1116,183528192.0000
237.0000,0.1964,0.0948,0.1610,0.0005,20.1589,18.2096,27.5848,19.8718,21.2209,35353.6523,0.0000,0.0000,11289266.0000,0.0539,0.0370,0.0000,18.2409,9.1521,0.0000
238.0000,0.3152,0.1600,0.2201,0.0022,2.2152,1.6265,7.7137,19.9330,26.4835,1800.2305,350.8496,1.5983,1917028.6250,0.1106,0.0859,2.8096,22.6002,14.6948,17811921.0000
239.0000,0.1908,0.0984,0.1596,0.0004,6.6814,5.1395,15.7794,21.0352,24.9379,10.1334,2873.2844,21.2331,9207279.0000,0.0577,0.0422,1.7870,12.6171,7.2321,2401122.0000
240.0000,0.1943,0.0902,0.1566,0.0006,21.0296,18.9812,28.2279,20.0288,20.9358,-0.1324,0.0000,0.0000,24509480.0000,0.0497,0.0337,0.0000,9.0184,7.2663,0.0000
241.0000,0.1977,0.1036,0.1682,0.0004,1.6997,1.5369,6.6317,18.5556,23.6113,40217.6133,0.0000,0.0000,7990586.0000,0.0624,0.0441,0.0000,56.7482,41.5024,0.0000
242.0000,0.5451,0.1326,0.1969,0.0003,4.6126,4.4790,15.4681,18.7328,23.3415,57211.3750,1372.3870,206.5275,12739611.0000,0.0894,0.0640,12.4823,38.4796,28.4248,16247526.0000
243.0000,0.5712,0.4121,0.4246,0.0118,0.2142,0.2115,0.2184,19.4221,27.0166,46665.4531,329.9539,9.5331,1203911.8750,0.3876,0.2756,0.0000,31.3879,15.6619,42570061.7500
244.0000,0.3838,0.0971,0.1574,0.0004,8.8530,6.6710,16.8620,20.9445,23.8044,-0.2210,851.1287,85.6345,9335454.0000,0.0574,0.0417,3.8519,10.3080,6.0803,3802048.0000
245.0000,0.6199,0.3194,0.3751,0.0312,0.2833,0.2804,0.6264,18.2089,26.3913,43802.3086,1611.7745,4.0461,4865173.5000,0.2493,0.2027,1.6323,37.0112,20.3997,7319861.0000
246.0000,0.6032,0.3111,0.3671,0.0288,0.2370,0.2325,0.3983,18.2244,26.4620,58322.5508,922.8046,4.9998,1623250.7500,0.2421,0.1966,0.0000,44.9755,31.2353,9013214.5000
247.0000,0.3257,0.1646,0.2249,0.0025,1.4705,1.0718,5.3693,19.4129,26.6002,1746.7596,554.6060,1.4990,2851541.2500,0.1143,0.0892,3.3897,25.4997,16.2104,15671363.0000
248.0000,0.3226,0.1591,0.2179,0.0018,0.3383,0.1823,0.6940,21.0892,27.9398,655.3467,116.8910,10.5081,14044150.0000,0.1113,0.0855,9.3926,21.7387,10.5612,44872184.0000
249.0000,0.3852,0.0842,0.1460,0.0005,19.7636,17.5911,26.6261,20.0437,21.3227,1156.5360,0.0000,0.0000,86341064.0000,0.0454,0.0323,0.0000,11.2357,8.0171,74400.0000
250.0000,0.6251,0.3198,0.3768,0.0319,0.2572,0.2585,0.4803,18.0986,26.3228,61945.9023,1414.3970,6.0770,4219826.0000,0.2485,0.2026,0.0000,43.6029,26.8665,5240163.0000
251.0000,0.3247,0.1599,0.2186,0.0018,0.2511,0.1636,0.5154,21.0252,27.9922,886.8989,36.5471,0.3398,9769716.0000,0.1121,0.0861,2.1833,18.8885,8.9976,162509820.0000
252.0000,0.1973,0.1059,0.1665,0.0004,6.2403,4.8521,15.8285,20.9277,25.0223,100.1153,1029.8335,55.0226,9155721.0000,0.0643,0.0478,9.5569,13.4663,8.1662,4529808.0000
253.0000,0.3493,0.1739,0.2352,0.0033,0.2204,0.1691,0.3223,19.3392,27.1585,2161.0742,316.0842,0.9856,5380554.0000,0.1211,0.0954,3.7250,28.6748,15.8159,20836664.0000
254.0000,0.3200,0.0949,0.1584,0.0004,20.5606,18.5557,27.5073,19.9190,21.1981,-0.1326,0.0000,0.0000,28389094.0000,0.0550,0.0385,0.0000,12.7959,8.6416,0.0000
255.0000,0.5724,0.3041,0.3618,0.0075,0.1980,0.1994,0.2227,18.5177,26.6552,207.4075,21.5410,832660.1250,625790.1875,0.2552,0.1847,0.0000,7.4671,12.1302,7588034.0000
256.0000,0.3176,0.1586,0.2176,0.0018,0.2550,0.1927,0.6219,20.0518,27.4491,1461.7722,79.1877,0.6227,1373820.8750,0.1108,0.0851,0.0000,25.1314,14.0331,28768622.5000
257.0000,0.2060,0.1100,0.1704,0.0004,3.9361,2.9340,12.2860,20.5861,25.8774,73.9850,241.3488,18.1327,25676704.0000,0.0678,0.0507,2.6232,18.1082,11.4951,25589832.0000
258.0000,0.5241,0.2195,0.3053,0.0052,0.2098,0.2257,0.3401,18.5302,26.4839,4139.4033,15.5826,2.6382,615925.0000,0.1610,0.1144,0.0000,11.7479,11.0722,86556510.5000
259.0000,0.3866,0.1908,0.2536,0.0056,0.7053,0.5458,2.6377,18.8568,26.6307,2658.3159,894.3820,2.5165,5463434.0000,0.1337,0.1073,4.0435,29.8672,17.5460,21669510.0000
260.0000,0.2554,0.1293,0.1907,0.0009,1.4693,1.0538,5.8561,19.8032,26.5419,1505.7189,267.9659,1.5709,1875540.3750,0.0833,0.0640,1.9321,23.1830,15.2112,13513181.0000
261.0000,1.9937,0.5276,0.6258,0.1238,0.1571,0.1746,0.2227,20.3351,27.3424,13493.5781,216.5908,9999999.0000,1097632.7500,0.5047,0.3012,0.0000,13.8597,11.8122,61812240.1250
262.0000,1.1358,0.7861,0.8142,0.0636,0.1996,0.2007,0.2045,17.7909,26.0444,22113.5703,47.4577,21.4654,1584043.1250,0.7296,0.5286,0.0000,8.8780,14.7709,13850109.8750
263.0000,0.6855,0.4438,0.4837,0.0158,0.2209,0.2224,0.2620,18.3988,26.5502,210.1283,0.0000,0.0000,901553.8125,0.3993,0.2890,0.0000,7.7378,12.3446,4901144.0000
264.0000,0.8254,0.2019,0.2601,0.0060,0.2561,0.2415,0.5454,18.5217,26.6561,7739.3867,876.4633,1.0994,5496479.5000,0.1476,0.1168,0.0000,32.8069,18.6913,19019274.0000
